"CODICE DELL'EDIFICIO";EDIFICIO;COMUNE;"INDIRIZZO PRINCIPALE";"CODICE DEL PIANO";PIANO;"CODICE DEL LOCALE";LOCALE;NOTE;
045-D;"Molinette - Via Santena 5, bis";Torino;"Via Santena 5, bis";045-D_S01;"Piano seminterrato";045-D_S01_0240;"Vano scale";;
045-D;"Molinette - Via Santena 5, bis";Torino;"Via Santena 5, bis";045-D_S01;"Piano seminterrato";045-D_S01_0250;Aula;"Aula Magna d'Igiene - capienza 110 posti";
045-D;"Molinette - Via Santena 5, bis";Torino;"Via Santena 5, bis";045-D_S01;"Piano seminterrato";045-D_S01_0260;Deposito;;
045-D;"Molinette - Via Santena 5, bis";Torino;"Via Santena 5, bis";045-D_S01;"Piano seminterrato";045-D_S01_0270;"Servizi igienici";;
045-D;"Molinette - Via Santena 5, bis";Torino;"Via Santena 5, bis";045-D_S01;"Piano seminterrato";045-D_S01_0280;Deposito;;
045-D;"Molinette - Via Santena 5, bis";Torino;"Via Santena 5, bis";045-D_S01;"Piano seminterrato";045-D_S01_0290;Ascensore;;
045-D;"Molinette - Via Santena 5, bis";Torino;"Via Santena 5, bis";045-D_S01;"Piano seminterrato";045-D_S01_0300;Disimpegno;;
045-D;"Molinette - Via Santena 5, bis";Torino;"Via Santena 5, bis";045-D_S01;"Piano seminterrato";045-D_S01_0310;"Vano scale";;
045-D;"Molinette - Via Santena 5, bis";Torino;"Via Santena 5, bis";045-D_S01;"Piano seminterrato";045-D_S01_0320;Vuoto;"Vuoto su vano scale";
045-D;"Molinette - Via Santena 5, bis";Torino;"Via Santena 5, bis";045-D_S01;"Piano seminterrato";045-D_S01_0330;Deposito;;
045-D;"Molinette - Via Santena 5, bis";Torino;"Via Santena 5, bis";045-D_S01;"Piano seminterrato";045-D_S01_0340;Deposito;;
045-D;"Molinette - Via Santena 5, bis";Torino;"Via Santena 5, bis";045-D_S01;"Piano seminterrato";045-D_S01_0350;Ascensore;;
045-D;"Molinette - Via Santena 5, bis";Torino;"Via Santena 5, bis";045-D_S01;"Piano seminterrato";045-D_S01_0360;Deposito;;
045-D;"Molinette - Via Santena 5, bis";Torino;"Via Santena 5, bis";045-D_S01;"Piano seminterrato";045-D_S01_0370;Deposito;;
045-D;"Molinette - Via Santena 5, bis";Torino;"Via Santena 5, bis";045-D_S01;"Piano seminterrato";045-D_S01_0375;Deposito;;
045-D;"Molinette - Via Santena 5, bis";Torino;"Via Santena 5, bis";045-D_S01;"Piano seminterrato";045-D_S01_0380;Deposito;;
045-D;"Molinette - Via Santena 5, bis";Torino;"Via Santena 5, bis";045-D_S01;"Piano seminterrato";045-D_S01_0390;Corridoio;;
045-D;"Molinette - Via Santena 5, bis";Torino;"Via Santena 5, bis";045-D_S01;"Piano seminterrato";045-D_S01_0400;Vuoto;;
045-D;"Molinette - Via Santena 5, bis";Torino;"Via Santena 5, bis";045-D_S02;"Piano interrato";045-D_S02_0010;"Servizi igienici";;
045-D;"Molinette - Via Santena 5, bis";Torino;"Via Santena 5, bis";045-D_S02;"Piano interrato";045-D_S02_0020;Corridoio;;
045-D;"Molinette - Via Santena 5, bis";Torino;"Via Santena 5, bis";045-D_S02;"Piano interrato";045-D_S02_0030;"Vano scale";;
045-D;"Molinette - Via Santena 5, bis";Torino;"Via Santena 5, bis";045-D_S02;"Piano interrato";045-D_S02_0040;Deposito;;
045-D;"Molinette - Via Santena 5, bis";Torino;"Via Santena 5, bis";045-D_S02;"Piano interrato";045-D_S02_0050;"Locale tecnico";"Locale caldaie";
045-D;"Molinette - Via Santena 5, bis";Torino;"Via Santena 5, bis";045-D_S02;"Piano interrato";045-D_S02_0060;"Servizi igienici";;
045-D;"Molinette - Via Santena 5, bis";Torino;"Via Santena 5, bis";045-D_S02;"Piano interrato";045-D_S02_0070;Corridoio;;
045-D;"Molinette - Via Santena 5, bis";Torino;"Via Santena 5, bis";045-D_S02;"Piano interrato";045-D_S02_0080;"Locale tecnico";"Locale caldaie e areazione";
045-D;"Molinette - Via Santena 5, bis";Torino;"Via Santena 5, bis";045-D_S02;"Piano interrato";045-D_S02_0090;Vuoto;"Vuoto su aula magna";
045-D;"Molinette - Via Santena 5, bis";Torino;"Via Santena 5, bis";045-D_S02;"Piano interrato";045-D_S02_0100;Corridoio;;
045-D;"Molinette - Via Santena 5, bis";Torino;"Via Santena 5, bis";045-D_S02;"Piano interrato";045-D_S02_0110;Ascensore;;
045-D;"Molinette - Via Santena 5, bis";Torino;"Via Santena 5, bis";045-D_S02;"Piano interrato";045-D_S02_0120;Ripostiglio;;
045-D;"Molinette - Via Santena 5, bis";Torino;"Via Santena 5, bis";045-D_S02;"Piano interrato";045-D_S02_0130;Deposito;;
045-D;"Molinette - Via Santena 5, bis";Torino;"Via Santena 5, bis";045-D_S02;"Piano interrato";045-D_S02_0140;Disimpegno;;
045-D;"Molinette - Via Santena 5, bis";Torino;"Via Santena 5, bis";045-D_S02;"Piano interrato";045-D_S02_0150;"Vano scale";;
045-D;"Molinette - Via Santena 5, bis";Torino;"Via Santena 5, bis";045-D_S02;"Piano interrato";045-D_S02_0160;Ascensore;;
045-D;"Molinette - Via Santena 5, bis";Torino;"Via Santena 5, bis";045-D_S02;"Piano interrato";045-D_S02_0170;Deposito;;
045-D;"Molinette - Via Santena 5, bis";Torino;"Via Santena 5, bis";045-D_S02;"Piano interrato";045-D_S02_0190;"Locale tecnico";"Cabina elettrica - sala server";
045-D;"Molinette - Via Santena 5, bis";Torino;"Via Santena 5, bis";045-D_S02;"Piano interrato";045-D_S02_0200;Deposito;;
045-D;"Molinette - Via Santena 5, bis";Torino;"Via Santena 5, bis";045-D_S02;"Piano interrato";045-D_S02_0205;;;
045-D;"Molinette - Via Santena 5, bis";Torino;"Via Santena 5, bis";045-D_S02;"Piano interrato";045-D_S02_0210;Intercapedine;;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P00;"Piano terra";045-E_P00_0160;Corridoio;;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P00;"Piano terra";045-E_P00_0170;"Vano scale";"Chiuso, inagibile";
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P00;"Piano terra";045-E_P00_0180;"Locale in ristrutturazione";;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P00;"Piano terra";045-E_P00_0190;"Locale ristoro";;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P00;"Piano terra";045-E_P00_0200;"Locale salme";"Locale arrivo salme";
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P00;"Piano terra";045-E_P00_0210;"Sala vestizione";"Sala vestizione";
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P00;"Piano terra";045-E_P00_0220;Spogliatoio;;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P00;"Piano terra";045-E_P00_0230;"Servizi igienici";"Servizi igenici disabili";
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P00;"Piano terra";045-E_P00_0240;"Servizi igienici";;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P00;"Piano terra";045-E_P00_0250;Ascensore;;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P00;"Piano terra";045-E_P00_0260;Deposito;;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P00;"Piano terra";045-E_P00_0270;"Sala visite";"Sala espianto cornee";
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P00;"Piano terra";045-E_P00_0280;"Sala bare";"Sala bare";
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P00;"Piano terra";045-E_P00_0290;"Locale camera fredda";;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P00;"Piano terra";045-E_P00_0300;Ufficio;;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P00;"Piano terra";045-E_P00_0310;"Servizi igienici";;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P00;"Piano terra";045-E_P00_0320;"Servizi igienici";;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P00;"Piano terra";045-E_P00_0330;Deposito;;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P00;"Piano terra";045-E_P00_0340;Laboratorio;"Reperti per esami istologici";
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P00;"Piano terra";045-E_P00_0350;"Locale tecnico";"cabina elettrica";
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P00;"Piano terra";045-E_P00_0360;"Locale tecnico";"cabina elettrica";
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P00;"Piano terra";045-E_P00_0370;"Vano scale";;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P00;"Piano terra";045-E_P00_0380;Disimpegno;;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P00;"Piano terra";045-E_P00_0390;Corridoio;;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P00;"Piano terra";045-E_P00_0400;Deposito;;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P00;"Piano terra";045-E_P00_0410;Deposito;"Deposito materiale laboratori";
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P00;"Piano terra";045-E_P00_0420;"Locale tecnico";;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P00;"Piano terra";045-E_P00_0430;Corridoio;;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P00;"Piano terra";045-E_P00_0440;Laboratorio;;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P00;"Piano terra";045-E_P00_0450;Laboratorio;;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P00;"Piano terra";045-E_P00_0460;Laboratorio;;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P00;"Piano terra";045-E_P00_0470;Disimpegno;;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P00;"Piano terra";045-E_P00_0480;"Vano scale";;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P00;"Piano terra";045-E_P00_0490;Vuoto;"Vuoto su vano scale";
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P00;"Piano terra";045-E_P00_0500;Ripostiglio;;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P00;"Piano terra";045-E_P00_0510;Deposito;;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P00;"Piano terra";045-E_P00_0520;Deposito;"spogliatoio uomini";
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P00;"Piano terra";045-E_P00_0530;Deposito;"spogliatoio donne";
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P00;"Piano terra";045-E_P00_0540;Laboratorio;;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P00;"Piano terra";045-E_P00_0550;Ascensore;;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P00;"Piano terra";045-E_P00_0560;Laboratorio;;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P00;"Piano terra";045-E_P00_0570;Disimpegno;;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P00;"Piano terra";045-E_P00_0580;"Servizi igienici";;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P00;"Piano terra";045-E_P00_0590;Ascensore;;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P00;"Piano terra";045-E_P00_0600;"Scale d'emergenza";"Scala d'emergenza";
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P00;"Piano terra";045-E_P00_0610;"Servizi igienici";;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P00;"Piano terra";045-E_P00_0620;"Sala settoria";"Sala settoria";
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P00;"Piano terra";045-E_P00_0630;Spogliatoio;;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P00;"Piano terra";045-E_P00_0640;"Servizi igienici";"Servizi disabili";
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P00;"Piano terra";045-E_P00_0650;Laboratorio;;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P00;"Piano terra";045-E_P00_0660;Corridoio;;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P00;"Piano terra";045-E_P00_0670;Laboratorio;;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P00;"Piano terra";045-E_P00_0680;Laboratorio;;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P00;"Piano terra";045-E_P00_0690;"Locale camera fredda";;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P00;"Piano terra";045-E_P00_0700;Laboratorio;;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P00;"Piano terra";045-E_P00_0710;Laboratorio;;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P00;"Piano terra";045-E_P00_0720;Laboratorio;;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P00;"Piano terra";045-E_P00_0730;Ufficio;;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P00;"Piano terra";045-E_P00_0740;Laboratorio;"Culture cellulari";
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P00;"Piano terra";045-E_P00_0750;Laboratorio;Citologia;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P00;"Piano terra";045-E_P00_0760;Laboratorio;"Indusione e colorazione";
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P00;"Piano terra";045-E_P00_0770;Laboratorio;;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P00;"Piano terra";045-E_P00_0780;Laboratorio;;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P00;"Piano terra";045-E_P00_0790;Laboratorio;;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P00;"Piano terra";045-E_P00_0800;"Vano scale";;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P00;"Piano terra";045-E_P00_0810;Laboratorio;"Locale microscopi";
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P00;"Piano terra";045-E_P00_0820;Ufficio;;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P00;"Piano terra";045-E_P00_0830;Disimpegno;;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P00;"Piano terra";045-E_P00_0840;Ufficio;;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P00;"Piano terra";045-E_P00_0850;"Servizi igienici";;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P00;"Piano terra";045-E_P00_0860;"Sala Relax";;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P01;"Piano primo";045-E_P01_0870;Balcone;;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P01;"Piano primo";045-E_P01_0880;"Vano scale";;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P01;"Piano primo";045-E_P01_0890;Vuoto;"Vuoto su vano scale";
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P01;"Piano primo";045-E_P01_0900;Deposito;;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P01;"Piano primo";045-E_P01_0910;Balcone;;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P01;"Piano primo";045-E_P01_0920;"Vano scale";;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P01;"Piano primo";045-E_P01_0930;Deposito;;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P01;"Piano primo";045-E_P01_0940;"Servizi igienici";;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P01;"Piano primo";045-E_P01_0950;"Servizi igienici";;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P01;"Piano primo";045-E_P01_0960;"Camera ardente";;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P01;"Piano primo";045-E_P01_0970;"Camera ardente";;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P01;"Piano primo";045-E_P01_0980;Deposito;;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P01;"Piano primo";045-E_P01_0990;Vuoto;"Vuoto su vano ascensore";
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P01;"Piano primo";045-E_P01_1000;"Locale cappella";;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P01;"Piano primo";045-E_P01_1010;"Locale cappella";;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P01;"Piano primo";045-E_P01_1020;"Camera ardente";;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P01;"Piano primo";045-E_P01_1030;"Camera ardente";;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P01;"Piano primo";045-E_P01_1040;"Camera ardente";;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P01;"Piano primo";045-E_P01_1050;"Camera ardente";;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P01;"Piano primo";045-E_P01_1060;"Sala d'attesa";"Sala d'attesa";
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P01;"Piano primo";045-E_P01_1070;"Camera ardente";;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P01;"Piano primo";045-E_P01_1080;"Camera ardente";;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P01;"Piano primo";045-E_P01_1090;"Vano scale";;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P01;"Piano primo";045-E_P01_1100;Vuoto;"Vuoto su vano scale";
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P01;"Piano primo";045-E_P01_1110;Corridoio;;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P01;"Piano primo";045-E_P01_1120;Laboratorio;;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P01;"Piano primo";045-E_P01_1130;Laboratorio;"Camera oscura";
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P01;"Piano primo";045-E_P01_1140;Laboratorio;;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P01;"Piano primo";045-E_P01_1150;Laboratorio;"Locale di microscopia elettronica";
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P01;"Piano primo";045-E_P01_1160;Laboratorio;"Locale sostanze laboratorio";
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P01;"Piano primo";045-E_P01_1170;Laboratorio;;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P01;"Piano primo";045-E_P01_1180;Ufficio;;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P01;"Piano primo";045-E_P01_1190;Laboratorio;;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P01;"Piano primo";045-E_P01_1200;Laboratorio;;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P01;"Piano primo";045-E_P01_1210;"Vano scale";;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P01;"Piano primo";045-E_P01_1220;Vuoto;"Vuoto su vano scale";
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P01;"Piano primo";045-E_P01_1230;"Aula C";"Aula A capienza 120 posti - Non utilizzata";
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P01;"Piano primo";045-E_P01_1240;Ufficio;;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P01;"Piano primo";045-E_P01_1250;Ufficio;;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P01;"Piano primo";045-E_P01_1260;Spogliatoio;;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P01;"Piano primo";045-E_P01_1270;Disimpegno;;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P01;"Piano primo";045-E_P01_1280;Deposito;;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P01;"Piano primo";045-E_P01_1290;Vuoto;"Vuoto su vano ascensore";
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P01;"Piano primo";045-E_P01_1300;Ufficio;"Ufficio informatico";
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P01;"Piano primo";045-E_P01_1310;Ufficio;;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P01;"Piano primo";045-E_P01_1320;Vuoto;"Vuoto su vano ascensore";
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P01;"Piano primo";045-E_P01_1330;"Servizi igienici";;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P01;"Piano primo";045-E_P01_1340;"Aula E";"Sala docenti Aula E - 25  posti - provvisoria";
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P01;"Piano primo";045-E_P01_1350;Aula;"Aula B - 60 posti";
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P01;"Piano primo";045-E_P01_1360;Ufficio;;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P01;"Piano primo";045-E_P01_1370;Ufficio;;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P01;"Piano primo";045-E_P01_1380;Ufficio;"Ufficio informatico";
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P01;"Piano primo";045-E_P01_1390;Ufficio;;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P01;"Piano primo";045-E_P01_1400;Aula;"Aula D - capienza 30 posti";
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P01;"Piano primo";045-E_P01_1410;"Aula A";"Aula A - capienza 40 posti - ingresso";
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P01;"Piano primo";045-E_P01_1420;Deposito;;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P01;"Piano primo";045-E_P01_1430;Corridoio;;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P01;"Piano primo";045-E_P01_1440;Ripostiglio;;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P01;"Piano primo";045-E_P01_1450;"Locale tecnico";"locale amplificazione sala";
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P01;"Piano primo";045-E_P01_1460;"Sala studenti";"Sala studenti Sala lettura";
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P01;"Piano primo";045-E_P01_1470;Corridoio;;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P01;"Piano primo";045-E_P01_1480;Aula;"Sala microscopi - capienza 32 posti";
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P01;"Piano primo";045-E_P01_1490;Portineria;;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P01;"Piano primo";045-E_P01_1500;"Vano scale";;
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P01;"Piano primo";045-E_P01_1510;Vuoto;"Vuoto su vano scale";
045-E;"Molinette - Via Santena, 7";Torino;"Via Santena, 7";045-E_P01;"Piano primo";045-E_P01_1520;Corridoio;;
